comment_id,season,match_id,match_name,home_team,away_team,current_innings,innings_id,over,ball,runs,shortText,isBoundary,isWide,isNoball,batsman1_id,batsman1_name,batsman1_runs,batsman1_balls,bowler1_id,bowler1_name,bowler1_overs,bowler1_maidens,bowler1_runs,bowler1_wkts,batsman2_id,batsman2_name,batsman2_runs,batsman2_balls,bowler2_id,bowler2_name,bowler2_overs,bowler2_maidens,bowler2_runs,bowler2_wkts,wicket_id,wkt_batsman_name,wkt_bowler_name,wkt_batsman_runs,wkt_batsman_balls,wkt_text,isRetiredHurt,text,preText,postText
115020,2022,1304065,KKR v DC,KKR,DC,DC,1,16,2,0,"Narine to Patel, no run",False,False,False,554691,Axar Patel,0,1,230558,Sunil Narine,3.2,0,20,2,219889,David Warner,60,40,1108375.0,Varun Chakravarthy,4.0,0.0,44.0,1.0,,,,,,,False,"fullish on off, and defended down towards the bowler","<p>Axar in now. Narine around the wicket with a slip.</p><p>Radha: ""Warner to get a 100.. you heard it first here"" --- Noted for the world to see.</p><p>Warner at the crease, and our forecaster says 210 from here.</p>",
115030,2022,1304065,KKR v DC,KKR,DC,DC,1,16,3,0,"Narine to Patel, no run",False,False,False,554691,Axar Patel,0,2,230558,Sunil Narine,3.3,0,20,2,219889,David Warner,60,40,1108375.0,Varun Chakravarthy,4.0,0.0,44.0,1.0,,,,,,,False,"fullish again on off, and quicker. Blocked back",,
115040,2022,1304065,KKR v DC,KKR,DC,DC,1,16,4,1,"Narine to Patel, 1 run",False,False,False,554691,Axar Patel,1,3,230558,Sunil Narine,3.4,0,21,2,219889,David Warner,60,40,1108375.0,Varun Chakravarthy,4.0,0.0,44.0,1.0,,,,,,,False,"good length on middle, and hinting to come into him with the angle. Clipped to fine leg",,
115050,2022,1304065,KKR v DC,KKR,DC,DC,1,16,5,0,"Narine to Warner, no run",False,False,False,219889,David Warner,60,41,230558,Sunil Narine,3.5,0,21,2,554691,Axar Patel,1,3,1108375.0,Varun Chakravarthy,4.0,0.0,44.0,1.0,,,,,,,False,slower this time. On a good length on off and turning away. Nudged back to the bowler,,
115060,2022,1304065,KKR v DC,KKR,DC,DC,1,16,6,0,"Narine to Warner, no run",False,False,False,219889,David Warner,60,42,230558,Sunil Narine,4.0,0,21,2,554691,Axar Patel,1,3,1108375.0,Varun Chakravarthy,4.0,0.0,44.0,1.0,,,,,,,False,"this turn into him now. On a shortish length on middle, and turning in sharply. Finds cover with his punch",,
116010,2022,1304065,KKR v DC,KKR,DC,DC,1,17,1,1,"Yadav to Patel, 1 run",False,False,False,554691,Axar Patel,2,4,376116,Umesh Yadav,2.1,0,21,0,219889,David Warner,60,42,230558.0,Sunil Narine,4.0,0.0,21.0,2.0,,,,,,,False,"on a back of a length on middle at 139kph. He gets his bat down, and ends up getting an inside edge on to his pad. A single stolen after the ball dribbles to the off side","<p>Umesh returns from over the wicket.</p><p>Meanwhile, today was <a href=""https://www.espncricinfo.com/ask/cricket-qna/most-expensive-figures-for-Varun-Chakravarthy-in-an-IPL-game&tournament=ipl"">Varun's second-most expensive</a> outing when he has bowled four overs in an IPL game.</p>",
116030,2022,1304065,KKR v DC,KKR,DC,DC,1,17,2,1,"Yadav to Warner, 1 run",False,False,False,219889,David Warner,61,44,376116,Umesh Yadav,2.2,0,23,0,554691,Axar Patel,2,4,230558.0,Sunil Narine,4.0,0.0,21.0,2.0,,,,,,,False,"shuffles across off early, as Umesh bowls a near yorker outside off after seeing the batter move early. Half-swept towards short fine leg",<p>Free-hit</p>,
116020,2022,1304065,KKR v DC,KKR,DC,DC,1,17,2,1,"Yadav to Warner, 1 no ball",False,False,True,219889,David Warner,60,43,376116,Umesh Yadav,2.1,0,22,0,554691,Axar Patel,2,4,230558.0,Sunil Narine,4.0,0.0,21.0,2.0,,,,,,,False,"slower ball. Full and wide of off, and has Warner trying to reach out for it after a step across as he is beaten. But it is a <strong>no-ball</strong>",,
116040,2022,1304065,KKR v DC,KKR,DC,DC,1,17,3,1,"Yadav to Patel, 1 run",False,False,False,554691,Axar Patel,3,5,376116,Umesh Yadav,2.3,0,24,0,219889,David Warner,61,44,230558.0,Sunil Narine,4.0,0.0,21.0,2.0,,,,,,,False,"<strong>dropped by Billings tumbling to his right!</strong> He went diving with both hands, but the ball went off his gloves, as Axar tried to pull a slower ball on a short of a length on leg",,
116050,2022,1304065,KKR v DC,KKR,DC,DC,1,17,4,0,"Yadav to Warner, OUT",False,False,False,219889,David Warner,61,45,376116,Umesh Yadav,2.4,0,24,1,554691,Axar Patel,3,5,230558.0,Sunil Narine,4.0,0.0,21.0,2.0,219889.0,David Warner,Umesh Yadav,61.0,45.0,DA Warner c Rahane b Yadav 61 (90m 45b 6x4 2x6) SR: 135.55,False,"<strong>nabbed at deep midwicket!</strong> Warner's party ends. On a scrambled seam on a back of a length on middle and off, as Warner makes room early. He goes for the swish to the on side, but finds Rahane lurking on the boundary, who is content to only give a thumbs-up after taking the catch. Capitals losing their way in the death overs",,
116060,2022,1304065,KKR v DC,KKR,DC,DC,1,17,5,1,"Yadav to Thakur, 1 run",False,False,False,475281,Shardul Thakur,1,1,376116,Umesh Yadav,2.5,0,25,1,554691,Axar Patel,3,5,230558.0,Sunil Narine,4.0,0.0,21.0,2.0,,,,,,,False,"lofted off the outside edge, and on the bounce to point. On a good length outside off, and he went driving at that",<p>Thakur in. No Sarfaraz yet.</p>,
116070,2022,1304065,KKR v DC,KKR,DC,DC,1,17,6,0,"Yadav to Patel, no run",False,False,False,554691,Axar Patel,3,6,376116,Umesh Yadav,3.0,0,25,1,475281,Shardul Thakur,1,1,230558.0,Sunil Narine,4.0,0.0,21.0,2.0,,,,,,,False,"good pace and bounce! That was fired in short on middle, and took off from the pitch, as Axar came down the pitch to try and have a swing but missed. Billings had to collect it high to his right",,
117010,2022,1304065,KKR v DC,KKR,DC,DC,1,18,1,1,"Cummins to Thakur, 1 run",False,False,False,475281,Shardul Thakur,2,2,489889,Pat Cummins,2.1,0,28,0,554691,Axar Patel,3,6,376116.0,Umesh Yadav,3.0,0.0,25.0,1.0,,,,,,,False,"flayed away on the bounce to deep point. Full and outside off, and bowled with a scrambled seam. Thakur has a heave, but mistimes it","<p>Cummins back. Over the stumps.</p><p>Nabil Bhati: ""Still no Sarfaraz Khan?"" --- Just saw him setting up his blade in the dugout. That's all I can say.</p>",
117020,2022,1304065,KKR v DC,KKR,DC,DC,1,18,2,0,"Cummins to Patel, no run",False,False,False,554691,Axar Patel,3,7,489889,Pat Cummins,2.2,0,28,0,475281,Shardul Thakur,2,2,376116.0,Umesh Yadav,3.0,0.0,25.0,1.0,,,,,,,False,"slower ball, and chipped back towards the non-striker. Cummins chases to his left, and there is a bit of yes-no between the batters, before Axar is sent back by Thakur",<p>Around the wicket to Axar</p>,
117030,2022,1304065,KKR v DC,KKR,DC,DC,1,18,3,4,"Cummins to Patel, FOUR",True,False,False,554691,Axar Patel,7,8,489889,Pat Cummins,2.3,0,32,0,475281,Shardul Thakur,2,2,376116.0,Umesh Yadav,3.0,0.0,25.0,1.0,,,,,,,False,"<strong>wow, that somehow ended up finding the gap between fine leg and deep square leg!</strong> Change of pace on a short of a length on off, and he pulls well with the bounce and the movement away",,
117040,2022,1304065,KKR v DC,KKR,DC,DC,1,18,4,1,"Cummins to Patel, 1 leg bye",False,False,False,554691,Axar Patel,7,9,489889,Pat Cummins,2.4,0,32,0,475281,Shardul Thakur,2,2,376116.0,Umesh Yadav,3.0,0.0,25.0,1.0,,,,,,,False,"this time paddles to fine leg. The keeper gives the chase. On a back of a length on middle, and runs that down",,
117050,2022,1304065,KKR v DC,KKR,DC,DC,1,18,5,1,"Cummins to Thakur, 1 run",False,False,False,475281,Shardul Thakur,3,3,489889,Pat Cummins,2.5,0,33,0,554691,Axar Patel,7,9,376116.0,Umesh Yadav,3.0,0.0,25.0,1.0,,,,,,,False,"slower ball again. Fullish in length and wide of off. He has a hoick at that, but ends up pushing to deep midwicket off the inside half of the bat","<p>Elsewhere, India are chasing history in the women's Junior Hockey World Cup, seeking a maiden final appearance. In their way stand the Netherlands, who've scored 43 unanswered goals so far. Catch live updates from the semifinal, <a href="" https://www.espn.in/field-hockey/story/_/id/33712203/india-vs-netherlands-semifinal-live-score-updates-women-hockey-junior-world-cup"">here</a>.</p>",
117060,2022,1304065,KKR v DC,KKR,DC,DC,1,18,6,2,"Cummins to Patel, 2 runs",False,False,False,554691,Axar Patel,9,10,489889,Pat Cummins,3.0,0,35,0,475281,Shardul Thakur,3,3,376116.0,Umesh Yadav,3.0,0.0,25.0,1.0,,,,,,,False,"good bounce there, and Axar climbs on to that short delivery on middle at 116kph. Pulled with a swivel to long leg",,
118010,2022,1304065,KKR v DC,KKR,DC,DC,1,19,1,6,"Yadav to Thakur, SIX",True,False,False,475281,Shardul Thakur,9,4,376116,Umesh Yadav,3.1,0,31,1,554691,Axar Patel,9,10,489889.0,Pat Cummins,3.0,0.0,35.0,0.0,,,,,,,False,"<strong>what a sound off the bat!</strong> That goes 29 rows over deep square leg. A reminder of Thakur's heroics at The Oval last year. On a short of a length on middle and leg, and he waited before pulling that forcefully into the stands. That went 95 meters",<p>200 anyone? We still have 12 balls left.</p>,"<p>Aashrit: ""It would be criminal if DC don't reach 200 from here. No excuses""</p>"
118020,2022,1304065,KKR v DC,KKR,DC,DC,1,19,2,0,"Yadav to Thakur, no run",False,False,False,475281,Shardul Thakur,9,5,376116,Umesh Yadav,3.2,0,31,1,554691,Axar Patel,9,10,489889.0,Pat Cummins,3.0,0.0,35.0,0.0,,,,,,,False,"good comeback. Sends that yorker a touch wide of off, and Thakur lets that pass",,
118030,2022,1304065,KKR v DC,KKR,DC,DC,1,19,3,6,"Yadav to Thakur, SIX",True,False,False,475281,Shardul Thakur,15,6,376116,Umesh Yadav,3.3,0,37,1,554691,Axar Patel,9,10,489889.0,Pat Cummins,3.0,0.0,35.0,0.0,,,,,,,False,"<strong>six more!</strong> Thakur flays that away over extra cover. Cross seam, and full a touch wide of off. All Thakur does is swing it using his bottom hand, and send that flat and flying",,
118040,2022,1304065,KKR v DC,KKR,DC,DC,1,19,4,1,"Yadav to Thakur, 1 run",False,False,False,475281,Shardul Thakur,16,7,376116,Umesh Yadav,3.4,0,38,1,554691,Axar Patel,9,10,489889.0,Pat Cummins,3.0,0.0,35.0,0.0,,,,,,,False,"attempts a yorker, and that lands on middle at 144kph. Thakur is hit on the pad as he tries to flick",,
118050,2022,1304065,KKR v DC,KKR,DC,DC,1,19,5,6,"Yadav to Patel, SIX",True,False,False,554691,Axar Patel,15,11,376116,Umesh Yadav,3.5,0,44,1,475281,Shardul Thakur,16,7,489889.0,Pat Cummins,3.0,0.0,35.0,0.0,,,,,,,False,"<strong>six for me too, says Axar!</strong> Lofts that with high elbows, and waits for the slower ball to come to him. It is there in the arc, and full on middle and off. Axar dumps that over the bowler's head for the third six of the over","<p>Mehul: ""What's with Shardul and India's speedsters. First Bumrah, now Yadav""</p>",
118060,2022,1304065,KKR v DC,KKR,DC,DC,1,19,6,4,"Yadav to Patel, FOUR",True,False,False,554691,Axar Patel,19,12,376116,Umesh Yadav,4.0,0,48,1,475281,Shardul Thakur,16,7,489889.0,Pat Cummins,3.0,0.0,35.0,0.0,,,,,,,False,"<strong>23 off the over!</strong> Who cares if there is no Sarfaraz? This time Umesh goes full and wide of off, and Axar lifts that off the length to play that like a half volley. The ball flies off his bat, and goes with a couple of bounces into the extra cover fence.","<p>19 off the over, with one ball to go. The ball is sanitised before Umesh bowls.</p>",
119010,2022,1304065,KKR v DC,KKR,DC,DC,1,20,1,4,"Cummins to Thakur, FOUR",True,False,False,475281,Shardul Thakur,20,8,489889,Pat Cummins,3.1,0,39,0,554691,Axar Patel,19,12,376116.0,Umesh Yadav,4.0,0.0,48.0,1.0,,,,,,,False,"<strong>over mid-off now!</strong> That brings up the 200. A slower ball, and full and wide of off. Thakur spots mid-off was inside the circle, and swats that flat and hard. The man there jumped to his right, but didn't get a hand",,
119020,2022,1304065,KKR v DC,KKR,DC,DC,1,20,2,2,"Cummins to Thakur, 2 runs",False,False,False,475281,Shardul Thakur,22,9,489889,Pat Cummins,3.2,0,41,0,554691,Axar Patel,19,12,376116.0,Umesh Yadav,4.0,0.0,48.0,1.0,,,,,,,False,"yorker length on off, and he swings across the line. Gets that off the inside half of the bat, and they rush for two",,
119030,2022,1304065,KKR v DC,KKR,DC,DC,1,20,3,1,"Cummins to Thakur, 1 run",False,False,False,475281,Shardul Thakur,23,10,489889,Pat Cummins,3.3,0,42,0,554691,Axar Patel,19,12,376116.0,Umesh Yadav,4.0,0.0,48.0,1.0,,,,,,,False,drills this full ball outside off to long-on from deep in the crease,,
119040,2022,1304065,KKR v DC,KKR,DC,DC,1,20,4,2,"Cummins to Patel, 2 runs",False,False,False,554691,Axar Patel,21,13,489889,Pat Cummins,3.4,0,44,0,475281,Shardul Thakur,23,10,376116.0,Umesh Yadav,4.0,0.0,48.0,1.0,,,,,,,False,loses his bottom hand in trying to slash at that back of a length ball outside off at 140kph. Deep point chases that to his right,"<p>Swappy: ""Lord Shardul doing his things...""</p>",
119050,2022,1304065,KKR v DC,KKR,DC,DC,1,20,5,1,"Cummins to Patel, 1 run",False,False,False,554691,Axar Patel,22,14,489889,Pat Cummins,3.5,0,45,0,475281,Shardul Thakur,23,10,376116.0,Umesh Yadav,4.0,0.0,48.0,1.0,,,,,,,False,"pulled away to deep square leg. He makes room early, and Cummins follows by bowling a slower ball on a shrotish length on leg",,
119060,2022,1304065,KKR v DC,KKR,DC,DC,1,20,6,6,"Cummins to Thakur, SIX",True,False,False,475281,Shardul Thakur,29,11,489889,Pat Cummins,4.0,0,51,0,554691,Axar Patel,22,14,376116.0,Umesh Yadav,4.0,0.0,48.0,1.0,,,,,,,False,"<strong>it is six! Just clears the rope at deep midwicket.</strong> Another slower ball from Cummins which is on a full length on off. Thakur knew he had to swing no matter the line and length, and the ball seemed just full enough for him to have a heave. That landed beyond the rope in between long-on chasing to his right and deep square leg to his left",<p>Last ball of the innings. Six maybe?</p>,"<p></p>
<div class=""embedded-media-card"" data-id=""1190601"" data-source=""livestream"" data-url=""https://livestream.com/accounts/6115179/events/10320930""></div>
<p>A massive target to chase for Knight Riders, and Sudarshanan will be back for the reply.</p><p>Bilal : ""And that's 3 fifties from Pat Cummins in 2 games and might get a chance to score one more""</p><p>Sunil: ""Although unlikely, it would be interesting to see Narine open today and have a stab at giving KKR's chase a headstart..""</p><p><B>Shaw</B>: ""I am fine [after a blow on the head]. Keeping it simple from my side. Just trying to strike. The powerplay was really important for us... It is a good total as well. I love watching Warner bat... Our execution was well. We did pretty well to get 215.""</p><p><B>5.25pm</b> Surprising that Sarfaraz wasn't sent by Capitals despite them losing five wickets. Or maybe there was a trick to it; who knows? But Thakur and Axar crack 49 off 20 balls in their stand, and take Capitals to 215 after fifties from Shaw and Warner, and a little burst from Pant.</p>"
210,2022,1304065,KKR v DC,KKR,DC,KKR,2,1,1,0,"Mustafizur Rahman to Rahane, no run",False,False,False,277916,Ajinkya Rahane,0,1,330902,Mustafizur Rahman,0.1,0,0,0,851403,Venkatesh Iyer,0,0,,,,,,,,,,,,,False,"Strong appeal and the umpire gives Rahane the marching orders after a thought! Speared in on a length from over the stumps, Rahane is a tad late in getting his bat down. The ball goes off the front pad to the wicketkeeper. The players appeal and get the decision but there <b>was no bat at all</b>. Pant now asks the umpire to check for the lbw as per the protocol and <b>the impact is well outside off</b>. Eventful beginning.","<p>The Pant-led Capitals walk out and take their spots. Mumbai-lad Ajinkya Rahane walks out to open with one of the the flavours of IPL 2021, Venkatesh Iyer. Mustafizur Rahman has the ball even as Bangladesh struggle in a <a href=""https://www.espncricinfo.com/series/bangladesh-in-south-africa-2021-22-1277070/south-africa-vs-bangladesh-2nd-test-1277101/live-cricket-score"">Test in South Africa</a>.</p><p><b>Those of you in the US can watch the action <a href=""https://www.espn.com/watch/player/_/eventCalendarId/100086711/country/us/redirected/true#bucketId=23396"">live on ESPN+</a> in English or Hindi.</b></p><p><b>5:35pm</b> Welcome back! Runs galore in the first half, wickets in the next phase before the final flourish - that was how Capitals progressed to post the <b>highest total this season</b>. How will the Knight Riders start? The track looks good for runs, apart from the odd one stopping on it. Should be game on at the Brabourne.</p>",
220,2022,1304065,KKR v DC,KKR,DC,KKR,2,1,2,0,"Mustafizur Rahman to Rahane, no run",False,False,False,277916,Ajinkya Rahane,0,2,330902,Mustafizur Rahman,0.2,0,0,0,851403,Venkatesh Iyer,0,0,,,,,,,,,,,,,False,"Rahane has been given out lbw again and he review again. Survives as there is <strong>a thick inside edge</strong>. Fuller and on middle, gets it off the inner half onto the pads but the umpire failed to spot that after a strong appeal. Rahane is amused.",,
230,2022,1304065,KKR v DC,KKR,DC,KKR,2,1,3,0,"Mustafizur Rahman to Rahane, no run",False,False,False,277916,Ajinkya Rahane,0,3,330902,Mustafizur Rahman,0.3,0,0,0,851403,Venkatesh Iyer,0,0,,,,,,,,,,,,,False,"Full and well outside off, Rahane goes fishing at that.",,
240,2022,1304065,KKR v DC,KKR,DC,KKR,2,1,4,0,"Mustafizur Rahman to Rahane, no run",False,False,False,277916,Ajinkya Rahane,0,4,330902,Mustafizur Rahman,0.4,0,0,0,851403,Venkatesh Iyer,0,0,,,,,,,,,,,,,False,"Hint of swing inwards, fuller on off and middle, driven to mid-on.","<p>AK: ""Two Unsuccessful Review by Umpire...done for the Innings""</p>",
250,2022,1304065,KKR v DC,KKR,DC,KKR,2,1,5,1,"Mustafizur Rahman to Rahane, 1 run",False,False,False,277916,Ajinkya Rahane,1,5,330902,Mustafizur Rahman,0.5,0,1,0,851403,Venkatesh Iyer,0,0,,,,,,,,,,,,,False,"On a length on off, Rahane plays it with soft hands towards covers and gets going.",,
260,2022,1304065,KKR v DC,KKR,DC,KKR,2,1,6,1,"Mustafizur Rahman to VR Iyer, 1 run",False,False,False,851403,Venkatesh Iyer,1,1,330902,Mustafizur Rahman,1.0,0,2,0,277916,Ajinkya Rahane,1,5,,,,,,,,,,,,,False,"Full on off, steered towards backward point for a single. End of the eventful over where the Fizz should have had a wicket.","<p>Oh, my, my! Rahane had got an edge on the third ball going for the drive away from the body <strong>but nobody appealed.</strong> Pant didn't hear anything, he gestured. Ponting has his hands on his head.</p>",
21010,2022,1304065,KKR v DC,KKR,DC,KKR,2,2,1,0,"Thakur to VR Iyer, no run",False,False,False,851403,Venkatesh Iyer,1,2,475281,Shardul Thakur,0.1,0,0,0,277916,Ajinkya Rahane,1,5,330902.0,Mustafizur Rahman,1.0,0.0,2.0,0.0,,,,,,,False,"Starts off with a peach. Full and outside off, swings in as it pitches. Venky goes for the drive but gets beaten on the inside edge.","<p>Shardul Thakur to run in from the other end. </p><p>Siddharth: ""Rahane can walk on water right now...""</p>",
21020,2022,1304065,KKR v DC,KKR,DC,KKR,2,2,2,0,"Thakur to VR Iyer, no run",False,False,False,851403,Venkatesh Iyer,1,3,475281,Shardul Thakur,0.2,0,0,0,277916,Ajinkya Rahane,1,5,330902.0,Mustafizur Rahman,1.0,0.0,2.0,0.0,,,,,,,False,"Fuller on off, played solidly from the crease.",,
21030,2022,1304065,KKR v DC,KKR,DC,KKR,2,2,3,6,"Thakur to VR Iyer, SIX",True,False,False,851403,Venkatesh Iyer,7,4,475281,Shardul Thakur,0.3,0,6,0,277916,Ajinkya Rahane,1,5,330902.0,Mustafizur Rahman,1.0,0.0,2.0,0.0,,,,,,,False,"<strong>Easy peasy!</strong> Short ball down leg, Venkatesh pulls it way over deep square leg with a swivel. But he seems to be limping a touch. He was out after injuring his knee in the first innings.",,
21040,2022,1304065,KKR v DC,KKR,DC,KKR,2,2,4,6,"Thakur to VR Iyer, SIX",True,False,False,851403,Venkatesh Iyer,13,5,475281,Shardul Thakur,0.4,0,12,0,277916,Ajinkya Rahane,1,5,330902.0,Mustafizur Rahman,1.0,0.0,2.0,0.0,,,,,,,False,"<strong>Short again, six again.</strong> Similar half-tracker from Thakur after having a few words with Warner. Venky is happy to pull it way over deep backward square leg again.",,
21050,2022,1304065,KKR v DC,KKR,DC,KKR,2,2,5,1,"Thakur to VR Iyer, 1 run",False,False,False,851403,Venkatesh Iyer,14,6,475281,Shardul Thakur,0.5,0,13,0,277916,Ajinkya Rahane,1,5,330902.0,Mustafizur Rahman,1.0,0.0,2.0,0.0,,,,,,,False,"Offcutter on a length but on the pads, nudged through backward square leg for one. Limps to the other end.",,
21060,2022,1304065,KKR v DC,KKR,DC,KKR,2,2,6,1,"Thakur to Rahane, 1 leg bye",False,False,False,277916,Ajinkya Rahane,1,6,475281,Shardul Thakur,1.0,0,13,0,851403,Venkatesh Iyer,14,6,330902.0,Mustafizur Rahman,1.0,0.0,2.0,0.0,,,,,,,False,"Another lbw appeal against Rahane. Not given this time. Fuller around off, Rahane played around it and was rapped on the pads. Warner says height as Capitals ponder for the review. A leg-bye taken as the ball rolls to the off side.",,"<p>Anish: ""Shardul already gave away two sixes out of three sixes he hit.""</p>"
22010,2022,1304065,KKR v DC,KKR,DC,KKR,2,3,1,1,"Ahmed to Rahane, 1 run",False,False,False,277916,Ajinkya Rahane,2,7,942645,Khaleel Ahmed,0.1,0,1,0,851403,Venkatesh Iyer,14,6,475281.0,Shardul Thakur,1.0,0.0,13.0,0.0,,,,,,,False,"Fuller outside off, pushed through covers for one. Wanted a second but had to turn it down since Iyer is not really running well.","<p>Khaleel Ahmed to bowl the third over of the innings, replaces Mustafizur.</p>",
22020,2022,1304065,KKR v DC,KKR,DC,KKR,2,3,2,4,"Ahmed to VR Iyer, FOUR",True,False,False,851403,Venkatesh Iyer,18,7,942645,Khaleel Ahmed,0.2,0,5,0,277916,Ajinkya Rahane,2,7,475281.0,Shardul Thakur,1.0,0.0,13.0,0.0,,,,,,,False,Iyer dances down and goes hard at it. Gets a good deal on that as the ball flies over short third man for four. He's grimacing after playing every shot.,<p>Indeed height was the factor as Warner seemed to suggest in that Rahane lbw appeal on the last ball of the previous over. Ball-tracker confirms.</p>,
22030,2022,1304065,KKR v DC,KKR,DC,KKR,2,3,3,0,"Ahmed to VR Iyer, OUT",False,False,False,851403,Venkatesh Iyer,18,8,942645,Khaleel Ahmed,0.3,0,5,1,277916,Ajinkya Rahane,2,7,475281.0,Shardul Thakur,1.0,0.0,13.0,0.0,851403.0,Venkatesh Iyer,Khaleel Ahmed,18.0,8.0,VR Iyer c Patel b Ahmed 18 (16m 8b 1x4 2x6) SR: 225.00,False,"Venkatesh's short, dashing stay ends. Pulls the length ball straight to Axar at deep square leg. Despite not having enough room to free his arms for the pull, he made a good contact. And that brought about his downfall. Early strike for Capitals.",<p>Short third pushed back now.</p>,
22040,2022,1304065,KKR v DC,KKR,DC,KKR,2,3,4,4,"Ahmed to SS Iyer, FOUR",True,False,False,642519,Shreyas Iyer,4,1,942645,Khaleel Ahmed,0.4,0,9,1,277916,Ajinkya Rahane,2,7,475281.0,Shardul Thakur,1.0,0.0,13.0,0.0,,,,,,,False,Shreyas expects the short ball and makes room a bit early. Gets a length ball instead. But he has a stable base and thrashes it through covers to get going.,<p>Captain Shreyas Iyer walks out to bat. Has a good record against both Axar and Kuldeep. But it's Khaleel he'll face now. Short third in place and a fine leg and deep square leg. Short ball?</p>,
22050,2022,1304065,KKR v DC,KKR,DC,KKR,2,3,5,0,"Ahmed to SS Iyer, no run",False,False,False,642519,Shreyas Iyer,4,2,942645,Khaleel Ahmed,0.5,0,9,1,277916,Ajinkya Rahane,2,7,475281.0,Shardul Thakur,1.0,0.0,13.0,0.0,,,,,,,False,"Back of a length ball down leg, Iyer misses the flick. Not given a wide and Shreyas isn't pleased.",,
22060,2022,1304065,KKR v DC,KKR,DC,KKR,2,3,6,1,"Ahmed to SS Iyer, 1 run",False,False,False,642519,Shreyas Iyer,5,3,942645,Khaleel Ahmed,1.0,0,10,1,277916,Ajinkya Rahane,2,7,475281.0,Shardul Thakur,1.0,0.0,13.0,0.0,,,,,,,False,"Fuller on off, driven straight back for a single.",,
23010,2022,1304065,KKR v DC,KKR,DC,KKR,2,4,1,1,"Thakur to SS Iyer, 1 run",False,False,False,642519,Shreyas Iyer,6,4,475281,Shardul Thakur,1.1,0,14,0,277916,Ajinkya Rahane,2,7,942645.0,Khaleel Ahmed,1.0,0.0,10.0,1.0,,,,,,,False,"Length ball angling in around off, bowled from wide of the crease. Patted towards wide mid-on for a quick single.",,
23020,2022,1304065,KKR v DC,KKR,DC,KKR,2,4,2,1,"Thakur to Rahane, 1 run",False,False,False,277916,Ajinkya Rahane,3,8,475281,Shardul Thakur,1.2,0,15,0,642519,Shreyas Iyer,6,4,942645.0,Khaleel Ahmed,1.0,0.0,10.0,1.0,,,,,,,False,"Now Rahane dances down, gets it off the inner half through mid-on for a single.","<p>Ashish: ""I am sure Rahane will win it for DC.""</p>",
23030,2022,1304065,KKR v DC,KKR,DC,KKR,2,4,3,1,"Thakur to SS Iyer, 1 run",False,False,False,642519,Shreyas Iyer,7,5,475281,Shardul Thakur,1.3,0,16,0,277916,Ajinkya Rahane,3,8,942645.0,Khaleel Ahmed,1.0,0.0,10.0,1.0,,,,,,,False,"Almost chopped on! A touch fuller, Shreyas clears his front leg but then has to adjust. Tried to run it towards the off side but gets it off the inside edge past the stumps for another quick one.",,
23040,2022,1304065,KKR v DC,KKR,DC,KKR,2,4,4,4,"Thakur to Rahane, FOUR",True,False,False,277916,Ajinkya Rahane,7,9,475281,Shardul Thakur,1.4,0,20,0,642519,Shreyas Iyer,7,5,942645.0,Khaleel Ahmed,1.0,0.0,10.0,1.0,,,,,,,False,"<strong>Pleasing to the eye.</strong> Length ball on the pads, Rahane just lifts it over short fine leg and gets four.",,
23050,2022,1304065,KKR v DC,KKR,DC,KKR,2,4,5,1,"Thakur to Rahane, 1 run",False,False,False,277916,Ajinkya Rahane,8,10,475281,Shardul Thakur,1.5,0,21,0,642519,Shreyas Iyer,7,5,942645.0,Khaleel Ahmed,1.0,0.0,10.0,1.0,,,,,,,False,Once again Rahane comes down the track early. Misses the pull and it goes off his shoulder towards short third.,<p>Deep square leg and fine leg in position.</p>,
23060,2022,1304065,KKR v DC,KKR,DC,KKR,2,4,6,4,"Thakur to SS Iyer, FOUR",True,False,False,642519,Shreyas Iyer,11,6,475281,Shardul Thakur,2.0,0,25,0,277916,Ajinkya Rahane,8,10,942645.0,Khaleel Ahmed,1.0,0.0,10.0,1.0,,,,,,,False,Yet again Shreyas shuffles in his crease before the ball is bowled. Gets a full toss as Thakur goes for the yorker. Smashes it through covers for his second boundary.,<p>Deep square leg is in front of square now.</p>,
24010,2022,1304065,KKR v DC,KKR,DC,KKR,2,5,1,0,"Ahmed to Rahane, no run",False,False,False,277916,Ajinkya Rahane,8,11,942645,Khaleel Ahmed,1.1,0,10,1,642519,Shreyas Iyer,11,6,475281.0,Shardul Thakur,2.0,0.0,25.0,0.0,,,,,,,False,<strong>Run out chance </strong>but Khaleel couldn't pick it up cleanly. Runs across to his right after Rahane got it off the leading edge. Was an offcutter hence Rahane was through his attempted flick a bit early.,"<p>Tinura: ""Shreyas will be tha one who would decide the fate of KKR....and my fantasy team.""</p>",
24020,2022,1304065,KKR v DC,KKR,DC,KKR,2,5,2,0,"Ahmed to Rahane, no run",False,False,False,277916,Ajinkya Rahane,8,12,942645,Khaleel Ahmed,1.2,0,10,1,642519,Shreyas Iyer,11,6,475281.0,Shardul Thakur,2.0,0.0,25.0,0.0,,,,,,,False,Length ball punched to covers.,,
